timestamp,created_at_termo2,context_termo2,termo2,date (America/Bogota)
1699552423101,1699552423101,{},29.0,2023-11-09 12:53:43.101000-05:00
1699552421572,1699552421572,{},29.0,2023-11-09 12:53:41.572000-05:00
1699552420060,1699552420060,{},28.75,2023-11-09 12:53:40.060000-05:00
1699552418564,1699552418564,{},29.25,2023-11-09 12:53:38.564000-05:00
1699552417047,1699552417047,{},29.0,2023-11-09 12:53:37.047000-05:00
1699552415541,1699552415541,{},29.5,2023-11-09 12:53:35.541000-05:00
1699552414076,1699552414076,{},29.25,2023-11-09 12:53:34.076000-05:00
1699552412544,1699552412544,{},29.5,2023-11-09 12:53:32.544000-05:00
1699552411034,1699552411034,{},28.5,2023-11-09 12:53:31.034000-05:00
1699552409534,1699552409534,{},29.75,2023-11-09 12:53:29.534000-05:00
1699552408044,1699552408044,{},29.5,2023-11-09 12:53:28.044000-05:00
1699552406551,1699552406551,{},28.75,2023-11-09 12:53:26.551000-05:00
1699552405014,1699552405014,{},29.25,2023-11-09 12:53:25.014000-05:00
1699552403566,1699552403566,{},29.25,2023-11-09 12:53:23.566000-05:00
1699552402019,1699552402019,{},29.25,2023-11-09 12:53:22.019000-05:00
1699552400586,1699552400586,{},29.5,2023-11-09 12:53:20.586000-05:00
1699552399069,1699552399069,{},29.75,2023-11-09 12:53:19.069000-05:00
1699552397529,1699552397529,{},29.75,2023-11-09 12:53:17.529000-05:00
1699552396081,1699552396081,{},29.5,2023-11-09 12:53:16.081000-05:00
1699552394525,1699552394525,{},29.75,2023-11-09 12:53:14.525000-05:00
1699552392989,1699552392989,{},30.0,2023-11-09 12:53:12.989000-05:00
1699552391484,1699552391484,{},29.25,2023-11-09 12:53:11.484000-05:00
1699552390022,1699552390022,{},29.5,2023-11-09 12:53:10.022000-05:00
1699552388482,1699552388482,{},29.0,2023-11-09 12:53:08.482000-05:00
1699552387006,1699552387006,{},29.75,2023-11-09 12:53:07.006000-05:00
1699552385487,1699552385487,{},29.75,2023-11-09 12:53:05.487000-05:00
1699552383981,1699552383981,{},30.0,2023-11-09 12:53:03.981000-05:00
1699552382461,1699552382461,{},29.5,2023-11-09 12:53:02.461000-05:00
1699552381048,1699552381048,{},30.0,2023-11-09 12:53:01.048000-05:00
1699552379500,1699552379500,{},30.0,2023-11-09 12:52:59.500000-05:00
1699552377954,1699552377954,{},30.0,2023-11-09 12:52:57.954000-05:00
1699552376930,1699552376930,{},29.75,2023-11-09 12:52:56.930000-05:00
1699552374961,1699552374961,{},30.0,2023-11-09 12:52:54.961000-05:00
1699552373451,1699552373451,{},30.0,2023-11-09 12:52:53.451000-05:00
1699552371970,1699552371970,{},30.5,2023-11-09 12:52:51.970000-05:00
1699552370456,1699552370456,{},30.0,2023-11-09 12:52:50.456000-05:00
1699552369439,1699552369439,{},30.25,2023-11-09 12:52:49.439000-05:00
1699552367445,1699552367445,{},30.0,2023-11-09 12:52:47.445000-05:00
1699552365927,1699552365927,{},29.75,2023-11-09 12:52:45.927000-05:00
1699552364376,1699552364376,{},30.25,2023-11-09 12:52:44.376000-05:00
1699552359105,1699552359105,{},30.75,2023-11-09 12:52:39.105000-05:00
1699552355796,1699552355796,{},30.25,2023-11-09 12:52:35.796000-05:00
1699552353367,1699552353367,{},30.5,2023-11-09 12:52:33.367000-05:00
1699552351566,1699552351566,{},30.75,2023-11-09 12:52:31.566000-05:00
1699552349402,1699552349402,{},31.0,2023-11-09 12:52:29.402000-05:00
1699552347936,1699552347936,{},30.25,2023-11-09 12:52:27.936000-05:00
1699552346391,1699552346391,{},30.5,2023-11-09 12:52:26.391000-05:00
1699552344996,1699552344996,{},30.5,2023-11-09 12:52:24.996000-05:00
1699552343394,1699552343394,{},30.5,2023-11-09 12:52:23.394000-05:00
1699552342025,1699552342025,{},30.5,2023-11-09 12:52:22.025000-05:00
1699552340371,1699552340371,{},31.0,2023-11-09 12:52:20.371000-05:00
1699552338877,1699552338877,{},31.0,2023-11-09 12:52:18.877000-05:00
1699552337381,1699552337381,{},31.25,2023-11-09 12:52:17.381000-05:00
1699552335996,1699552335996,{},31.25,2023-11-09 12:52:15.996000-05:00
1699552334371,1699552334371,{},31.0,2023-11-09 12:52:14.371000-05:00
1699552332874,1699552332874,{},31.25,2023-11-09 12:52:12.874000-05:00
1699552331364,1699552331364,{},30.75,2023-11-09 12:52:11.364000-05:00
1699552329855,1699552329855,{},31.0,2023-11-09 12:52:09.855000-05:00
1699552328395,1699552328395,{},31.25,2023-11-09 12:52:08.395000-05:00
1699552326866,1699552326866,{},31.25,2023-11-09 12:52:06.866000-05:00
1699552325364,1699552325364,{},31.0,2023-11-09 12:52:05.364000-05:00
1699552323839,1699552323839,{},31.5,2023-11-09 12:52:03.839000-05:00
1699552322356,1699552322356,{},31.5,2023-11-09 12:52:02.356000-05:00
1699552320831,1699552320831,{},31.5,2023-11-09 12:52:00.831000-05:00
1699552319333,1699552319333,{},31.0,2023-11-09 12:51:59.333000-05:00
1699552317838,1699552317838,{},31.25,2023-11-09 12:51:57.838000-05:00
1699552316397,1699552316397,{},31.75,2023-11-09 12:51:56.397000-05:00
1699552314904,1699552314904,{},31.25,2023-11-09 12:51:54.904000-05:00
1699552313362,1699552313362,{},31.75,2023-11-09 12:51:53.362000-05:00
1699552311810,1699552311810,{},31.5,2023-11-09 12:51:51.810000-05:00
1699552310311,1699552310311,{},31.5,2023-11-09 12:51:50.311000-05:00
1699552308800,1699552308800,{},31.5,2023-11-09 12:51:48.800000-05:00
1699552307346,1699552307346,{},31.75,2023-11-09 12:51:47.346000-05:00
1699552305898,1699552305898,{},32.0,2023-11-09 12:51:45.898000-05:00
1699552304305,1699552304305,{},32.0,2023-11-09 12:51:44.305000-05:00
1699552302801,1699552302801,{},32.0,2023-11-09 12:51:42.801000-05:00
1699552301321,1699552301321,{},31.25,2023-11-09 12:51:41.321000-05:00
1699552299798,1699552299798,{},31.75,2023-11-09 12:51:39.798000-05:00
1699552298275,1699552298275,{},32.0,2023-11-09 12:51:38.275000-05:00
1699552296786,1699552296786,{},31.5,2023-11-09 12:51:36.786000-05:00
1699552295306,1699552295306,{},32.25,2023-11-09 12:51:35.306000-05:00
1699552293787,1699552293787,{},32.0,2023-11-09 12:51:33.787000-05:00
1699552292266,1699552292266,{},32.25,2023-11-09 12:51:32.266000-05:00
1699552290821,1699552290821,{},32.25,2023-11-09 12:51:30.821000-05:00
1699552289251,1699552289251,{},32.25,2023-11-09 12:51:29.251000-05:00
1699552287745,1699552287745,{},31.75,2023-11-09 12:51:27.745000-05:00
1699552286280,1699552286280,{},31.75,2023-11-09 12:51:26.280000-05:00
1699552284791,1699552284791,{},32.5,2023-11-09 12:51:24.791000-05:00
1699552283279,1699552283279,{},32.25,2023-11-09 12:51:23.279000-05:00
1699552281737,1699552281737,{},32.0,2023-11-09 12:51:21.737000-05:00
1699552280231,1699552280231,{},32.5,2023-11-09 12:51:20.231000-05:00
1699552278729,1699552278729,{},32.75,2023-11-09 12:51:18.729000-05:00
1699552277236,1699552277236,{},32.25,2023-11-09 12:51:17.236000-05:00
1699552275715,1699552275715,{},32.5,2023-11-09 12:51:15.715000-05:00
1699552274244,1699552274244,{},33.0,2023-11-09 12:51:14.244000-05:00
1699552272719,1699552272719,{},32.5,2023-11-09 12:51:12.719000-05:00
1699552271266,1699552271266,{},33.0,2023-11-09 12:51:11.266000-05:00
1699552269726,1699552269726,{},33.0,2023-11-09 12:51:09.726000-05:00
1699552268215,1699552268215,{},32.75,2023-11-09 12:51:08.215000-05:00
1699552266739,1699552266739,{},32.25,2023-11-09 12:51:06.739000-05:00
1699552265199,1699552265199,{},33.5,2023-11-09 12:51:05.199000-05:00
1699552263771,1699552263771,{},33.25,2023-11-09 12:51:03.771000-05:00
1699552262217,1699552262217,{},32.5,2023-11-09 12:51:02.217000-05:00
1699552260716,1699552260716,{},33.25,2023-11-09 12:51:00.716000-05:00
1699552259220,1699552259220,{},32.5,2023-11-09 12:50:59.220000-05:00
1699552257674,1699552257674,{},33.0,2023-11-09 12:50:57.674000-05:00
1699552256182,1699552256182,{},33.25,2023-11-09 12:50:56.182000-05:00
1699552254660,1699552254660,{},33.5,2023-11-09 12:50:54.660000-05:00
1699552253172,1699552253172,{},33.5,2023-11-09 12:50:53.172000-05:00
1699552251671,1699552251671,{},33.25,2023-11-09 12:50:51.671000-05:00
1699552250180,1699552250180,{},33.75,2023-11-09 12:50:50.180000-05:00
1699552248651,1699552248651,{},33.75,2023-11-09 12:50:48.651000-05:00
1699552247170,1699552247170,{},33.25,2023-11-09 12:50:47.170000-05:00
1699552245639,1699552245639,{},33.75,2023-11-09 12:50:45.639000-05:00
1699552244141,1699552244141,{},33.5,2023-11-09 12:50:44.141000-05:00
1699552242741,1699552242741,{},34.0,2023-11-09 12:50:42.741000-05:00
1699552241171,1699552241171,{},34.0,2023-11-09 12:50:41.171000-05:00
1699552239641,1699552239641,{},33.75,2023-11-09 12:50:39.641000-05:00
1699552238141,1699552238141,{},33.75,2023-11-09 12:50:38.141000-05:00
1699552236656,1699552236656,{},34.0,2023-11-09 12:50:36.656000-05:00
1699552235164,1699552235164,{},34.0,2023-11-09 12:50:35.164000-05:00
1699552233682,1699552233682,{},34.25,2023-11-09 12:50:33.682000-05:00
1699552232131,1699552232131,{},34.25,2023-11-09 12:50:32.131000-05:00
1699552230626,1699552230626,{},34.25,2023-11-09 12:50:30.626000-05:00
1699552229117,1699552229117,{},34.0,2023-11-09 12:50:29.117000-05:00
1699552227606,1699552227606,{},34.5,2023-11-09 12:50:27.606000-05:00
1699552226117,1699552226117,{},34.5,2023-11-09 12:50:26.117000-05:00
1699552224600,1699552224600,{},34.5,2023-11-09 12:50:24.600000-05:00
1699552223110,1699552223110,{},34.75,2023-11-09 12:50:23.110000-05:00
1699552221616,1699552221616,{},34.75,2023-11-09 12:50:21.616000-05:00
1699552220089,1699552220089,{},35.0,2023-11-09 12:50:20.089000-05:00
1699552218650,1699552218650,{},35.0,2023-11-09 12:50:18.650000-05:00
1699552217100,1699552217100,{},35.0,2023-11-09 12:50:17.100000-05:00
1699552215589,1699552215589,{},35.0,2023-11-09 12:50:15.589000-05:00
1699552214119,1699552214119,{},35.25,2023-11-09 12:50:14.119000-05:00
1699552212570,1699552212570,{},35.25,2023-11-09 12:50:12.570000-05:00
1699552211074,1699552211074,{},35.0,2023-11-09 12:50:11.074000-05:00
1699552209561,1699552209561,{},35.25,2023-11-09 12:50:09.561000-05:00
1699552208066,1699552208066,{},35.25,2023-11-09 12:50:08.066000-05:00
1699552206551,1699552206551,{},34.75,2023-11-09 12:50:06.551000-05:00
1699552205044,1699552205044,{},35.5,2023-11-09 12:50:05.044000-05:00
1699552203609,1699552203609,{},35.5,2023-11-09 12:50:03.609000-05:00
1699552202072,1699552202072,{},35.25,2023-11-09 12:50:02.072000-05:00
1699552200759,1699552200759,{},34.75,2023-11-09 12:50:00.759000-05:00
1699552199039,1699552199039,{},35.5,2023-11-09 12:49:59.039000-05:00
1699552197562,1699552197562,{},35.25,2023-11-09 12:49:57.562000-05:00
1699552196317,1699552196317,{},36.0,2023-11-09 12:49:56.317000-05:00
1699552194576,1699552194576,{},35.5,2023-11-09 12:49:54.576000-05:00
1699552193145,1699552193145,{},36.0,2023-11-09 12:49:53.145000-05:00
1699552191639,1699552191639,{},36.0,2023-11-09 12:49:51.639000-05:00
1699552190155,1699552190155,{},35.75,2023-11-09 12:49:50.155000-05:00
1699552188525,1699552188525,{},36.0,2023-11-09 12:49:48.525000-05:00
1699552187021,1699552187021,{},36.25,2023-11-09 12:49:47.021000-05:00
1699552185526,1699552185526,{},36.0,2023-11-09 12:49:45.526000-05:00
1699552183996,1699552183996,{},36.5,2023-11-09 12:49:43.996000-05:00
1699552182557,1699552182557,{},35.75,2023-11-09 12:49:42.557000-05:00
1699552180991,1699552180991,{},36.25,2023-11-09 12:49:40.991000-05:00
1699552179485,1699552179485,{},36.25,2023-11-09 12:49:39.485000-05:00
1699552177982,1699552177982,{},36.5,2023-11-09 12:49:37.982000-05:00
1699552176515,1699552176515,{},36.5,2023-11-09 12:49:36.515000-05:00
1699552174983,1699552174983,{},36.5,2023-11-09 12:49:34.983000-05:00
1699552173502,1699552173502,{},36.25,2023-11-09 12:49:33.502000-05:00
1699552171981,1699552171981,{},36.5,2023-11-09 12:49:31.981000-05:00
1699552170475,1699552170475,{},36.25,2023-11-09 12:49:30.475000-05:00
1699552168971,1699552168971,{},37.25,2023-11-09 12:49:28.971000-05:00
